_id,case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
69ca8ebf82d567a0f78f0338,EZYV20539,Asia,High School,Y,N,2641,1990,West,66752.76,Year,Y,Denied
69ca8ebf82d567a0f78f0339,EZYV20540,Asia,Bachelor's,Y,N,128666,2011,Northeast,113208.82,Year,Y,Denied
69ca8ebf82d567a0f78f033a,EZYV20541,Asia,Bachelor's,Y,N,2174,2011,West,87711.09,Year,Y,Denied
69ca8ebf82d567a0f78f033b,EZYV20542,Asia,Bachelor's,N,N,3159,2008,West,646.1086,Hour,Y,Denied
69ca8ebf82d567a0f78f033c,EZYV20543,Asia,Master's,Y,N,5033,1889,South,67195.56,Year,N,Certified
69ca8ebf82d567a0f78f033d,EZYV20544,Asia,High School,Y,N,2987,2003,Midwest,109697.39,Year,Y,Denied
69ca8ebf82d567a0f78f033e,EZYV20545,Asia,Master's,N,N,5162,1983,South,93155.68,Year,Y,Certified
69ca8ebf82d567a0f78f033f,EZYV20546,Asia,Master's,N,N,1246,1978,South,77009.03,Year,Y,Denied
69ca8ebf82d567a0f78f0340,EZYV20547,Asia,Master's,N,Y,2775,1995,South,85637.23,Year,Y,Certified
69ca8ebf82d567a0f78f0341,EZYV20548,Asia,High School,N,N,152,1916,Northeast,79396.67,Year,N,Denied
69ca8ebf82d567a0f78f0342,EZYV20549,Asia,High School,N,N,1636,2004,Northeast,67134.17,Year,Y,Certified
69ca8ebf82d567a0f78f0343,EZYV20550,Asia,Master's,Y,N,1908,2000,West,31726.51,Year,Y,Denied
69ca8ebf82d567a0f78f0344,EZYV20551,Asia,Master's,Y,N,2062,1979,South,29588.04,Year,Y,Certified
69ca8ebf82d567a0f78f0345,EZYV20552,Asia,Bachelor's,N,N,519,1984,South,76315.66,Year,Y,Denied
69ca8ebf82d567a0f78f0346,EZYV20553,Asia,Master's,Y,N,222,1931,Northeast,103056.25,Year,Y,Certified
69ca8ebf82d567a0f78f0347,EZYV20554,North America,Bachelor's,N,Y,3881,2010,West,37813.1,Year,Y,Certified
69ca8ebf82d567a0f78f0348,EZYV20555,North America,Master's,Y,N,3377,2008,South,190747.48,Year,Y,Certified
69ca8ebf82d567a0f78f0349,EZYV20556,Asia,Master's,N,N,531,1839,Northeast,89782.38,Year,Y,Certified
69ca8ebf82d567a0f78f034a,EZYV20557,Asia,Bachelor's,Y,N,1094,1997,South,207045.48,Year,N,Certified
69ca8ebf82d567a0f78f034b,EZYV20558,Asia,Bachelor's,Y,N,317,1988,West,100054.49,Year,Y,Denied
69ca8ebf82d567a0f78f034c,EZYV20559,Asia,High School,Y,N,102,1986,Northeast,87994.2,Year,Y,Certified
69ca8ebf82d567a0f78f034d,EZYV20560,Asia,Bachelor's,Y,N,1931,2001,South,161421.59,Year,Y,Certified
69ca8ebf82d567a0f78f034e,EZYV20561,Asia,Bachelor's,Y,N,614,2008,Northeast,60164.02,Year,Y,Certified
69ca8ebf82d567a0f78f034f,EZYV20562,North America,Master's,N,N,3688,2014,Midwest,131390.99,Year,N,Certified
69ca8ebf82d567a0f78f0350,EZYV20563,Asia,High School,N,N,2576,2012,Midwest,121685.18,Year,Y,Denied
69ca8ebf82d567a0f78f0351,EZYV20564,North America,Bachelor's,Y,N,2433,2001,Northeast,15776.79,Year,Y,Certified
69ca8ebf82d567a0f78f0352,EZYV20565,Asia,Master's,N,N,2477,2007,Midwest,105892.04,Year,Y,Certified
69ca8ebf82d567a0f78f0353,EZYV20566,Asia,Master's,N,N,1922,2012,South,84268.36,Year,Y,Certified
69ca8ebf82d567a0f78f0354,EZYV20567,Asia,Master's,Y,N,4199,1972,Northeast,105952.12,Year,Y,Certified
69ca8ebf82d567a0f78f0355,EZYV20568,North America,Master's,Y,N,2308,1997,Island,102200.32,Year,Y,Certified
69ca8ebf82d567a0f78f0356,EZYV20569,Asia,Master's,Y,N,1981,2007,Northeast,73159.33,Year,Y,Denied
69ca8ebf82d567a0f78f0357,EZYV20570,Asia,Bachelor's,N,N,3542,2003,South,140168.47,Year,Y,Certified
69ca8ebf82d567a0f78f0358,EZYV20571,Asia,Bachelor's,Y,N,963,1962,West,141166.84,Year,Y,Certified
69ca8ebf82d567a0f78f0359,EZYV20572,Asia,Bachelor's,N,N,1571,1902,West,62255.81,Year,Y,Certified
69ca8ebf82d567a0f78f035a,EZYV20573,Asia,Bachelor's,Y,N,50,1998,South,63485.6,Year,Y,Denied
69ca8ebf82d567a0f78f035b,EZYV20574,Europe,Doctorate,Y,Y,875,1996,Northeast,17855.89,Year,Y,Denied
69ca8ebf82d567a0f78f035c,EZYV20575,Europe,Master's,Y,Y,1082,1994,Northeast,137411.29,Year,Y,Denied
69ca8ebf82d567a0f78f035d,EZYV20576,North America,Master's,N,N,1552,2004,Northeast,2.1367,Hour,Y,Certified
69ca8ebf82d567a0f78f035e,EZYV20577,Asia,Bachelor's,Y,N,1014,2000,West,27076.38,Year,Y,Denied
69ca8ebf82d567a0f78f035f,EZYV20578,Asia,Master's,Y,Y,1367,2009,West,124801.84,Year,Y,Certified
69ca8ebf82d567a0f78f0360,EZYV20579,Asia,High School,Y,N,408,2003,Midwest,61777.05,Year,Y,Denied
69ca8ebf82d567a0f78f0361,EZYV20580,North America,Bachelor's,N,N,1923,2005,Northeast,21688.56,Year,Y,Denied
69ca8ebf82d567a0f78f0362,EZYV20581,Asia,Master's,Y,N,1439,1931,South,17032.74,Year,Y,Certified
69ca8ebf82d567a0f78f0363,EZYV20582,Asia,Doctorate,N,N,3180,2010,South,24657.74,Year,Y,Certified
69ca8ebf82d567a0f78f0364,EZYV20583,Asia,Bachelor's,Y,N,4791,1981,West,96209.18,Year,Y,Certified
69ca8ebf82d567a0f78f0365,EZYV20584,Asia,Master's,Y,N,345,2009,Midwest,130515.51,Year,Y,Certified
69ca8ebf82d567a0f78f0366,EZYV20585,North America,Bachelor's,Y,N,4317,2010,Northeast,49559.33,Year,Y,Denied
69ca8ebf82d567a0f78f0367,EZYV20586,Asia,Bachelor's,Y,N,1897,1996,South,82059.12,Year,Y,Denied
69ca8ebf82d567a0f78f0368,EZYV20587,North America,Master's,Y,N,4557,2008,Northeast,13994.66,Year,Y,Certified
69ca8ebf82d567a0f78f0369,EZYV20588,Europe,High School,Y,N,456,2008,Midwest,156157.76,Year,Y,Denied
69ca8ebf82d567a0f78f036a,EZYV20589,Europe,Bachelor's,Y,N,2810,1998,South,33788.57,Year,Y,Certified
69ca8ebf82d567a0f78f036b,EZYV20590,Europe,Bachelor's,Y,Y,1820,1993,Northeast,18046.16,Year,Y,Certified
69ca8ebf82d567a0f78f036c,EZYV20591,Africa,Master's,Y,N,4045,1991,West,46302.56,Year,Y,Certified
69ca8ebf82d567a0f78f036d,EZYV20592,Europe,High School,Y,N,3253,2002,West,27039.06,Year,Y,Certified
69ca8ebf82d567a0f78f036e,EZYV20593,Asia,Bachelor's,Y,N,1586,2003,West,5400.02,Year,Y,Denied
69ca8ebf82d567a0f78f036f,EZYV20594,Europe,Master's,N,N,50854,2006,South,56956.33,Year,Y,Certified
69ca8ebf82d567a0f78f0370,EZYV20595,Asia,Master's,N,N,3873,2005,South,238778.59,Year,N,Certified
69ca8ebf82d567a0f78f0371,EZYV20596,Asia,Bachelor's,Y,N,31075,1976,South,192191.19,Year,Y,Certified
69ca8ebf82d567a0f78f0372,EZYV20597,Asia,Bachelor's,Y,N,3712,2012,Northeast,135642.72,Year,Y,Certified
69ca8ebf82d567a0f78f0373,EZYV20598,Europe,Bachelor's,N,N,2040,2006,West,24467.55,Year,Y,Certified
69ca8ebf82d567a0f78f0374,EZYV20599,North America,Bachelor's,Y,N,1172,2011,Northeast,163204.24,Year,Y,Certified
69ca8ebf82d567a0f78f0375,EZYV20600,Asia,Master's,Y,N,3956,1998,West,39184.72,Year,Y,Certified
69ca8ebf82d567a0f78f0376,EZYV20601,Europe,Master's,Y,N,4451,1997,Midwest,60590.79,Year,Y,Certified
69ca8ebf82d567a0f78f0377,EZYV20602,Asia,Bachelor's,Y,Y,3922,2001,West,615.32,Year,Y,Denied
69ca8ebf82d567a0f78f0378,EZYV20603,Asia,Master's,Y,N,2470,1992,Midwest,82956.02,Year,Y,Certified
69ca8ebf82d567a0f78f0379,EZYV20604,Asia,Master's,Y,N,2600,1925,West,104543.87,Year,Y,Certified
69ca8ebf82d567a0f78f037a,EZYV20605,North America,Doctorate,N,N,944,2003,Northeast,46165.08,Year,Y,Denied
69ca8ebf82d567a0f78f037b,EZYV20606,Asia,Bachelor's,Y,N,2422,1974,Midwest,98892.66,Year,Y,Certified
69ca8ebf82d567a0f78f037c,EZYV20607,Asia,Bachelor's,N,N,2380,1999,Midwest,37409.3,Year,Y,Denied
69ca8ebf82d567a0f78f037d,EZYV20608,South America,Bachelor's,N,N,1072,2001,South,111.82,Hour,Y,Denied
69ca8ebf82d567a0f78f037e,EZYV20609,North America,Bachelor's,N,N,915,1995,South,124160.54,Year,N,Denied
69ca8ebf82d567a0f78f037f,EZYV20610,Asia,Master's,Y,N,217717,2007,South,96260.55,Year,N,Denied
69ca8ebf82d567a0f78f0380,EZYV20611,South America,Bachelor's,N,N,1353,1961,South,63254.31,Year,Y,Denied
69ca8ebf82d567a0f78f0381,EZYV20612,Asia,Master's,Y,N,619,1974,Midwest,63622.48,Year,N,Certified
69ca8ebf82d567a0f78f0382,EZYV20613,Asia,High School,Y,N,1846,1997,Northeast,88903.23,Year,Y,Certified
69ca8ebf82d567a0f78f0383,EZYV20614,North America,Bachelor's,N,N,24850,2005,West,77302.08,Year,Y,Certified
69ca8ebf82d567a0f78f0384,EZYV20615,Europe,Doctorate,Y,N,11013,2001,Northeast,2864.21,Year,Y,Denied
69ca8ebf82d567a0f78f0385,EZYV20616,Europe,Master's,Y,N,2581,1999,West,34476.22,Year,Y,Certified
69ca8ebf82d567a0f78f0386,EZYV20617,Asia,Bachelor's,N,N,1209,2000,Northeast,52666.45,Year,Y,Certified
69ca8ebf82d567a0f78f0387,EZYV20618,Asia,Bachelor's,N,N,3727,2001,West,98697.42,Year,Y,Denied
69ca8ebf82d567a0f78f0388,EZYV20619,Asia,Bachelor's,Y,N,94,2007,Northeast,113140.69,Year,Y,Denied
69ca8ebf82d567a0f78f0389,EZYV20620,North America,Bachelor's,N,N,5903,1986,Island,165628.74,Year,Y,Denied
69ca8ebf82d567a0f78f038a,EZYV20621,North America,Master's,Y,N,4063,2007,West,95073.85,Year,Y,Certified
69ca8ebf82d567a0f78f038b,EZYV20622,Europe,Master's,Y,N,521,1994,West,57188.54,Year,Y,Certified
69ca8ebf82d567a0f78f038c,EZYV20623,Asia,Bachelor's,N,N,1592,1999,Midwest,103153.92,Year,Y,Denied
69ca8ebf82d567a0f78f038d,EZYV20624,Asia,Doctorate,N,N,3835,2004,Northeast,93967.44,Year,Y,Certified
69ca8ebf82d567a0f78f038e,EZYV20625,Asia,Bachelor's,Y,N,55047,1989,Midwest,24459.8,Year,Y,Certified
69ca8ebf82d567a0f78f038f,EZYV20626,North America,High School,N,N,87661,2000,West,844.7739,Hour,Y,Certified
69ca8ebf82d567a0f78f0390,EZYV20627,Asia,Doctorate,Y,N,89,1993,Midwest,47187.3,Year,Y,Certified
69ca8ebf82d567a0f78f0391,EZYV20628,Asia,Master's,Y,N,5771,2010,South,76604.31,Year,Y,Certified
69ca8ebf82d567a0f78f0392,EZYV20629,Oceania,Doctorate,N,Y,2666,2013,West,60233.11,Year,Y,Certified
69ca8ebf82d567a0f78f0393,EZYV20630,Asia,Bachelor's,Y,N,4249,2004,South,151701.25,Year,Y,Certified
69ca8ebf82d567a0f78f0394,EZYV20631,Europe,Doctorate,Y,N,3398,1990,West,24680.55,Year,Y,Certified
69ca8ebf82d567a0f78f0395,EZYV20632,Asia,Bachelor's,Y,N,2657,1999,West,62779.76,Year,Y,Certified
69ca8ebf82d567a0f78f0396,EZYV20633,Asia,Bachelor's,Y,Y,641,2007,Northeast,39025.91,Year,Y,Certified
69ca8ebf82d567a0f78f0397,EZYV20634,Europe,Master's,Y,N,2814,2010,West,55188.11,Year,Y,Certified
69ca8ebf82d567a0f78f0398,EZYV20635,Europe,Master's,N,N,1315,1986,West,111952.88,Year,Y,Certified
69ca8ebf82d567a0f78f0399,EZYV20636,Asia,Master's,N,N,1682,1977,West,70289.95,Year,Y,Certified
69ca8ebf82d567a0f78f039a,EZYV20637,Asia,Bachelor's,N,N,595,2006,South,107210.04,Year,Y,Certified
69ca8ebf82d567a0f78f039b,EZYV20638,Asia,Master's,Y,N,31730,1885,South,85004.84,Year,Y,Certified
69ca8ebf82d567a0f78f039c,EZYV20639,Asia,Doctorate,Y,Y,4629,1885,Midwest,223837.82,Year,N,Certified
69ca8ebf82d567a0f78f039d,EZYV20640,Asia,High School,Y,N,602,1999,Northeast,147775.75,Year,Y,Denied
69ca8ebf82d567a0f78f039e,EZYV20641,North America,Bachelor's,N,N,3300,1988,Northeast,214788.51,Year,Y,Denied
69ca8ebf82d567a0f78f039f,EZYV20642,Asia,Master's,Y,N,2796,1889,South,100563.87,Year,N,Certified
69ca8ebf82d567a0f78f03a0,EZYV20643,North America,High School,Y,Y,1950,1866,Northeast,141730.93,Year,Y,Certified
69ca8ebf82d567a0f78f03a1,EZYV20644,Asia,Master's,Y,N,3539,2000,Midwest,130013.75,Year,Y,Certified
69ca8ebf82d567a0f78f03a2,EZYV20645,Europe,Doctorate,N,Y,9559,1991,South,70752.7,Year,Y,Denied
69ca8ebf82d567a0f78f03a3,EZYV20646,Asia,Bachelor's,N,N,728,2003,West,85704.18,Year,Y,Certified
69ca8ebf82d567a0f78f03a4,EZYV20647,Asia,Doctorate,Y,N,1278,2005,South,110363.08,Year,Y,Certified
69ca8ebf82d567a0f78f03a5,EZYV20648,Asia,Bachelor's,N,N,2607,1997,Northeast,39871.62,Year,Y,Certified
69ca8ebf82d567a0f78f03a6,EZYV20649,Asia,Master's,Y,N,44013,1999,Midwest,107149.68,Year,Y,Certified
69ca8ebf82d567a0f78f03a7,EZYV20650,Asia,Master's,N,N,765,1976,West,55342.12,Year,N,Certified
69ca8ebf82d567a0f78f03a8,EZYV20651,Asia,Master's,N,N,4292,1911,Midwest,135660.26,Year,Y,Denied
69ca8ebf82d567a0f78f03a9,EZYV20652,Africa,High School,N,N,307,2000,Midwest,131300.98,Month,Y,Certified
69ca8ebf82d567a0f78f03aa,EZYV20653,Asia,Bachelor's,Y,N,4929,1997,South,164184.99,Year,N,Certified
69ca8ebf82d567a0f78f03ab,EZYV20654,South America,Bachelor's,N,N,1467,1989,South,219.092,Hour,Y,Denied
69ca8ebf82d567a0f78f03ac,EZYV20655,Asia,Bachelor's,N,N,355,1998,West,10852.78,Year,Y,Certified
69ca8ebf82d567a0f78f03ad,EZYV20656,North America,Bachelor's,Y,N,553,1939,Northeast,76011.14,Year,Y,Denied
69ca8ebf82d567a0f78f03ae,EZYV20657,Asia,Master's,Y,N,3064,1971,West,68411.54,Year,Y,Denied
69ca8ebf82d567a0f78f03af,EZYV20658,Asia,Bachelor's,Y,N,2735,2011,West,96858.28,Year,Y,Denied
69ca8ebf82d567a0f78f03b0,EZYV20659,North America,Master's,Y,N,2702,2011,West,77058.55,Year,N,Certified
69ca8ebf82d567a0f78f03b1,EZYV20660,Asia,Master's,Y,N,3446,1896,Northeast,103517.24,Year,N,Certified
69ca8ebf82d567a0f78f03b2,EZYV20661,North America,Bachelor's,N,Y,506,1998,Midwest,76436.68,Year,Y,Certified
69ca8ebf82d567a0f78f03b3,EZYV20662,Asia,Master's,N,N,4100,1897,Midwest,455.8524,Hour,Y,Denied
69ca8ebf82d567a0f78f03b4,EZYV20663,North America,Master's,Y,N,1347,1997,Northeast,36966.56,Year,N,Certified
69ca8ebf82d567a0f78f03b5,EZYV20664,Europe,Bachelor's,N,Y,88622,2012,West,10869.2,Year,Y,Certified
69ca8ebf82d567a0f78f03b6,EZYV20665,Asia,Master's,Y,N,47,1996,Northeast,65436.26,Year,Y,Denied
69ca8ebf82d567a0f78f03b7,EZYV20666,Asia,Master's,N,N,1635,2001,West,83227.36,Year,Y,Denied
69ca8ebf82d567a0f78f03b8,EZYV20667,Asia,Bachelor's,N,N,236,1868,West,601.6377,Hour,Y,Denied
69ca8ebf82d567a0f78f03b9,EZYV20668,Asia,Master's,Y,N,75880,1984,South,56569.6,Year,Y,Certified
69ca8ebf82d567a0f78f03ba,EZYV20669,Asia,Master's,N,Y,1623,1997,West,63931.26,Year,Y,Certified
69ca8ebf82d567a0f78f03bb,EZYV20670,Asia,Master's,N,N,1036,2004,Midwest,115854.5,Year,Y,Certified
69ca8ebf82d567a0f78f03bc,EZYV20671,Asia,Bachelor's,N,N,3529,1909,South,53387.16,Year,Y,Certified
69ca8ebf82d567a0f78f03bd,EZYV20672,North America,Bachelor's,N,Y,29448,2011,Midwest,54284.44,Year,Y,Certified
69ca8ebf82d567a0f78f03be,EZYV20673,Asia,Master's,Y,N,4929,2006,South,60676.5,Year,Y,Certified
69ca8ebf82d567a0f78f03bf,EZYV20674,South America,Bachelor's,Y,N,2634,1998,Northeast,99925.81,Year,Y,Certified
69ca8ebf82d567a0f78f03c0,EZYV20675,Asia,High School,N,N,2678,1997,South,94543.97,Year,Y,Certified
69ca8ebf82d567a0f78f03c1,EZYV20676,Asia,Bachelor's,Y,N,335,1892,West,78567.91,Year,Y,Denied
69ca8ebf82d567a0f78f03c2,EZYV20677,North America,Bachelor's,N,N,393,2002,South,56188.28,Year,Y,Denied
69ca8ebf82d567a0f78f03c3,EZYV20678,Asia,Bachelor's,Y,N,4496,1885,West,21547.89,Year,Y,Certified
69ca8ebf82d567a0f78f03c4,EZYV20679,Asia,Bachelor's,N,N,1525,1996,Northeast,136.5,Hour,Y,Certified
69ca8ebf82d567a0f78f03c5,EZYV20680,Asia,Master's,Y,N,1097,2008,South,26263.11,Year,Y,Certified
69ca8ebf82d567a0f78f03c6,EZYV20681,South America,Master's,Y,N,4673,1997,South,72243.66,Year,Y,Certified
69ca8ebf82d567a0f78f03c7,EZYV20682,North America,Bachelor's,N,N,2334,1969,Island,114424.98,Year,N,Denied
69ca8ebf82d567a0f78f03c8,EZYV20683,Europe,Doctorate,N,N,1121,2005,South,26201.0,Year,Y,Certified
69ca8ebf82d567a0f78f03c9,EZYV20684,Asia,Bachelor's,N,N,1391,2007,West,78762.0,Year,Y,Denied
69ca8ebf82d567a0f78f03ca,EZYV20685,North America,Master's,Y,N,32,1882,Northeast,106951.04,Year,Y,Denied
69ca8ebf82d567a0f78f03cb,EZYV20686,Asia,Master's,Y,Y,810,2007,West,110417.9,Year,Y,Certified
69ca8ebf82d567a0f78f03cc,EZYV20687,Asia,Master's,Y,N,4611,1997,Midwest,33883.77,Year,Y,Certified
69ca8ebf82d567a0f78f03cd,EZYV20688,North America,Bachelor's,Y,N,113,1911,Northeast,90969.75,Year,Y,Certified
69ca8ebf82d567a0f78f03ce,EZYV20689,Asia,Master's,N,N,1973,1949,Midwest,43609.41,Year,Y,Certified
69ca8ebf82d567a0f78f03cf,EZYV20690,Asia,Master's,Y,N,55914,2000,West,47767.03,Year,Y,Denied
69ca8ebf82d567a0f78f03d0,EZYV20691,Asia,Bachelor's,N,N,3903,2009,South,43010.88,Year,Y,Denied
69ca8ebf82d567a0f78f03d1,EZYV20692,Asia,High School,Y,N,460,1998,Northeast,714.3446,Hour,Y,Denied
69ca8ebf82d567a0f78f03d2,EZYV20693,Asia,Bachelor's,Y,N,5534,1861,West,35782.83,Year,Y,Certified
69ca8ebf82d567a0f78f03d3,EZYV20694,Asia,Bachelor's,N,N,884,2001,Northeast,101383.57,Year,Y,Certified
69ca8ebf82d567a0f78f03d4,EZYV20695,Asia,Bachelor's,Y,N,76,1940,Northeast,132.93,Hour,Y,Certified
69ca8ebf82d567a0f78f03d5,EZYV20696,Asia,Master's,Y,N,2542,2006,Midwest,47894.36,Year,Y,Certified
69ca8ebf82d567a0f78f03d6,EZYV20697,Asia,Master's,N,N,2273,2006,South,906.9333,Hour,Y,Denied
69ca8ebf82d567a0f78f03d7,EZYV20698,Asia,Bachelor's,Y,N,3596,1998,South,8142.82,Year,Y,Certified
69ca8ebf82d567a0f78f03d8,EZYV20699,Asia,Bachelor's,Y,N,1227,2005,Northeast,32794.01,Year,Y,Certified
69ca8ebf82d567a0f78f03d9,EZYV20700,North America,Bachelor's,N,N,2894,2005,Island,93496.26,Year,Y,Certified
69ca8ebf82d567a0f78f03da,EZYV20701,Asia,Bachelor's,N,N,1572,2003,Northeast,6887.1,Year,N,Denied
69ca8ebf82d567a0f78f03db,EZYV20702,North America,Master's,Y,N,1024,2003,Northeast,108079.54,Year,Y,Certified
69ca8ebf82d567a0f78f03dc,EZYV20703,Asia,Master's,N,N,1453,1989,South,75829.13,Year,Y,Certified
69ca8ebf82d567a0f78f03dd,EZYV20704,Asia,Doctorate,Y,N,2874,2007,South,110368.66,Year,Y,Certified
69ca8ebf82d567a0f78f03de,EZYV20705,Asia,Bachelor's,Y,N,954,2002,Midwest,46529.14,Year,Y,Certified
69ca8ebf82d567a0f78f03df,EZYV20706,Asia,Master's,Y,N,3553,2010,South,88063.24,Year,Y,Certified
69ca8ebf82d567a0f78f03e0,EZYV20707,Europe,Master's,N,N,4763,2004,South,38241.33,Year,Y,Certified
69ca8ebf82d567a0f78f03e1,EZYV20708,Asia,Master's,N,N,1064,2005,Northeast,33545.65,Year,Y,Denied
69ca8ebf82d567a0f78f03e2,EZYV20709,North America,Master's,N,N,2293,1974,West,657.3374,Hour,Y,Denied
69ca8ebf82d567a0f78f03e3,EZYV20710,Asia,Bachelor's,Y,Y,1362,1997,West,51710.81,Year,Y,Certified
69ca8ebf82d567a0f78f03e4,EZYV20711,North America,Master's,Y,N,2525,1838,South,82275.49,Year,Y,Certified
69ca8ebf82d567a0f78f03e5,EZYV20712,Asia,Bachelor's,N,N,2472,1831,South,42348.3,Year,Y,Denied
69ca8ebf82d567a0f78f03e6,EZYV20713,North America,Bachelor's,N,N,3820,1998,West,163256.18,Year,N,Denied
69ca8ebf82d567a0f78f03e7,EZYV20714,Europe,Master's,Y,Y,8503,2001,West,112477.81,Year,Y,Certified
69ca8ebf82d567a0f78f03e8,EZYV20715,Asia,Master's,N,N,3889,2007,Midwest,70777.05,Year,Y,Denied
69ca8ebf82d567a0f78f03e9,EZYV20716,Asia,Bachelor's,N,N,3779,1999,Northeast,47999.48,Year,Y,Denied
69ca8ebf82d567a0f78f03ea,EZYV20717,Asia,Doctorate,N,N,2246,2004,West,105932.85,Year,Y,Certified
69ca8ebf82d567a0f78f03eb,EZYV20718,Asia,Bachelor's,Y,N,3935,1994,West,63634.36,Year,Y,Denied
69ca8ebf82d567a0f78f03ec,EZYV20719,Europe,Bachelor's,Y,N,5305,1980,South,82362.28,Year,Y,Denied
69ca8ebf82d567a0f78f03ed,EZYV20720,Europe,Bachelor's,N,N,483,2007,West,685.5338,Hour,Y,Denied
69ca8ebf82d567a0f78f03ee,EZYV20721,Asia,Master's,Y,N,891,1924,South,114338.92,Year,Y,Certified
69ca8ebf82d567a0f78f03ef,EZYV20722,Asia,Bachelor's,Y,N,2478,1977,Northeast,38979.42,Year,Y,Certified
69ca8ebf82d567a0f78f03f0,EZYV20723,Europe,High School,N,N,3340,1986,Midwest,80503.57,Year,Y,Certified
69ca8ebf82d567a0f78f03f1,EZYV20724,Asia,Bachelor's,N,N,1035,2011,Northeast,158286.89,Year,Y,Denied
69ca8ebf82d567a0f78f03f2,EZYV20725,Europe,Bachelor's,N,N,2241,2004,South,56480.99,Year,Y,Certified
69ca8ebf82d567a0f78f03f3,EZYV20726,Europe,Bachelor's,N,N,1139,1961,Midwest,53269.84,Year,Y,Certified
69ca8ebf82d567a0f78f03f4,EZYV20727,South America,Bachelor's,N,N,3683,2004,West,53769.67,Year,Y,Certified
69ca8ebf82d567a0f78f03f5,EZYV20728,Asia,Master's,Y,N,4612,2009,Northeast,19724.4,Year,Y,Certified
69ca8ebf82d567a0f78f03f6,EZYV20729,Europe,Master's,N,N,5943,2007,West,769.4475,Hour,Y,Denied
69ca8ebf82d567a0f78f03f7,EZYV20730,Asia,Master's,Y,N,2200,1994,Northeast,110837.77,Year,Y,Denied
69ca8ebf82d567a0f78f03f8,EZYV20731,Asia,Bachelor's,N,N,1311,1982,Midwest,89209.47,Year,Y,Denied
69ca8ebf82d567a0f78f03f9,EZYV20732,Asia,Master's,Y,N,80,1973,West,131.88,Hour,Y,Denied
69ca8ebf82d567a0f78f03fa,EZYV20733,South America,High School,N,N,612,1995,West,97.3218,Hour,Y,Denied
69ca8ebf82d567a0f78f03fb,EZYV20734,Asia,Master's,N,N,4150,1999,Northeast,76348.25,Year,N,Certified
69ca8ebf82d567a0f78f03fc,EZYV20735,Asia,Master's,N,N,1678,2001,West,4080.92,Year,Y,Certified
69ca8ebf82d567a0f78f03fd,EZYV20736,Africa,Master's,Y,N,459,1987,Northeast,116187.06,Year,Y,Denied
69ca8ebf82d567a0f78f03fe,EZYV20737,Asia,Bachelor's,Y,Y,14578,1999,West,101953.74,Year,Y,Certified
69ca8ebf82d567a0f78f03ff,EZYV20738,Asia,Bachelor's,Y,N,3416,1969,Northeast,235.4483,Hour,Y,Denied
69ca8ebf82d567a0f78f0400,EZYV20739,Europe,High School,N,N,1554,1969,Midwest,106.07,Hour,Y,Certified
69ca8ebf82d567a0f78f0401,EZYV20740,Asia,Master's,Y,N,23246,1954,Midwest,46879.5,Year,N,Denied
69ca8ebf82d567a0f78f0402,EZYV20741,Asia,Doctorate,Y,Y,2674,2010,Midwest,210783.46,Year,Y,Certified
69ca8ebf82d567a0f78f0403,EZYV20742,Asia,Master's,Y,N,2237,1990,South,109809.15,Year,Y,Certified
69ca8ebf82d567a0f78f0404,EZYV20743,Asia,Bachelor's,N,N,265,1979,South,576.5398,Hour,Y,Denied
69ca8ebf82d567a0f78f0405,EZYV20744,Asia,Doctorate,N,Y,897,1970,South,17705.99,Year,Y,Certified
69ca8ebf82d567a0f78f0406,EZYV20745,Asia,Bachelor's,Y,N,578,1960,South,18641.41,Year,Y,Certified
69ca8ebf82d567a0f78f0407,EZYV20746,Asia,Master's,N,N,781,1990,South,161245.1,Year,N,Certified
69ca8ebf82d567a0f78f0408,EZYV20747,Asia,Master's,N,N,715,1998,Midwest,54780.08,Year,Y,Certified
69ca8ebf82d567a0f78f0409,EZYV20748,Asia,Master's,Y,N,1892,1995,Midwest,118776.87,Year,Y,Certified
69ca8ebf82d567a0f78f040a,EZYV20749,Asia,Bachelor's,N,N,2260,1879,West,111511.16,Year,N,Denied
69ca8ebf82d567a0f78f040b,EZYV20750,Asia,Master's,N,N,535,1993,South,111.2,Hour,Y,Denied
69ca8ebf82d567a0f78f040c,EZYV20751,Asia,Bachelor's,Y,N,4452,1920,West,53219.71,Year,Y,Certified
69ca8ebf82d567a0f78f040d,EZYV20752,Asia,Bachelor's,N,N,2122,1968,South,64939.82,Year,Y,Certified
69ca8ebf82d567a0f78f040e,EZYV20753,Europe,Master's,N,N,2681,1911,Northeast,6955.38,Year,Y,Certified
69ca8ebf82d567a0f78f040f,EZYV20754,Europe,Bachelor's,Y,Y,5441,2007,West,50282.38,Year,Y,Certified
69ca8ebf82d567a0f78f0410,EZYV20755,North America,Bachelor's,N,N,116,1925,Northeast,246.19,Hour,Y,Denied
69ca8ebf82d567a0f78f0411,EZYV20756,Asia,High School,Y,N,3502,2008,West,154365.87,Year,Y,Certified
69ca8ebf82d567a0f78f0412,EZYV20757,Asia,Bachelor's,Y,N,1717,2009,South,51760.6,Year,Y,Certified
69ca8ebf82d567a0f78f0413,EZYV20758,Asia,Master's,Y,N,965,2009,South,57182.37,Year,Y,Certified
